balance,zero_activity_freq,cumulativeincome,lag_balance,lag_cumulativeincome,rolling_mean_balance,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,balance_error_flag,has_trigger
-0.007499019207132486,-0.06638017531506357,-0.009091851282724666,-0.017153685523455014,-0.0030955667582119074,-0.008494323802733551,-0.0009702673541925888,-0.02075264003560506,-0.09902475888887256,-0.046417066018167794
-0.014160276349655915,-0.07280495414204095,0.0015793307563112698,-0.018521369621185307,-0.0015920753200425607,-0.009973925951264142,0.00034871865252023015,-0.02164481179931728,-0.09819184488496512,-0.043918290408402165
-0.012515492676837055,-0.07244761468046343,-0.0030876423561851728,-0.017702997134736595,-0.0022309836189011696,-0.011221009690316877,0.0016066412778835137,-0.01962179865966728,-0.09787245895975785,-0.043786294066628755
-0.013756650255395008,-0.07506731730398385,-0.001338076271200655,-0.015589899453482024,-0.0005719747483196526,-0.011794306927219065,0.00022004869380193304,-0.017636780930290894,-0.0970075345483277,-0.04633733786540686
-0.009940419451752044,-0.07323173292042853,-0.0048002259844935604,-0.016232902073790603,-0.0019798125186777514,-0.010318889568390721,0.0012573406782266372,-0.0190434097887419,-0.10006349987871443,-0.04452647326407792
-0.011902519841587578,-0.07049800407055704,-0.0038191202694400355,-0.019666227153453595,-0.0019608599851105436,-0.008842316478119212,0.001842291005590635,-0.01957575549962409,-0.09826188784957784,-0.04619578014538493
-0.014349538790472191,-0.07288003127598244,-0.0022298147563829334,-0.019298787120338428,-5.342278734676853e-05,-0.00821420115058192,-0.00017735604089525313,-0.018177921058852523,-0.09913252776444506,-0.044366729946195234
-0.009306052576954396,-0.07121295342834884,-0.005359280137061583,-0.020802002080732497,-0.004331040872062253,-0.011080371107874663,0.0019102494029397676,-0.015129274438357165,-0.09853405815314238,-0.04503569565795907
-0.009615287028095743,-0.07283822962973718,-0.006005849675427731,-0.01965765613118401,-0.003997732525870949,-0.009662817388192127,0.004745911373130518,-0.01946539180381493,-0.09914457602774329,-0.04323899697819186
-0.010846889459195189,-0.07120883430691642,-0.0013312736583606655,-0.017756383912722093,-0.0031297422060551096,-0.013848722794547554,-0.0031315192090153664,-0.014850555785614079,-0.09872866892313585,-0.044048177528015854
-0.01169363333564834,-0.0749872719304002,-0.004333593689385097,-0.019268507194137103,-0.0025772240279061578,-0.011047044982412659,0.0024506756033956245,-0.017953524252290423,-0.09739846461835712,-0.04207233144680874
-0.012084466607681234,-0.07214839348006832,-0.0027821695922406863,-0.020032787765111887,-0.0014493401290545877,-0.009526253422374457,0.0018818405642431202,-0.01722561057100047,-0.10114101650614614,-0.044380358672154015
-0.011082890850002384,-0.07167659317128086,-0.006063347492781841,-0.018299758855459286,0.0014606681837733282,-0.011379214754955295,0.001255690297858694,-0.01814055519453156,-0.09763046215549537,-0.047333758575417426
-0.01065482086730616,-0.0733436189881599,-0.007899633438184691,-0.016216334817460147,-0.00033531170382099614,-0.010579880449730166,0.0017738934006050755,-0.022040776088692846,-0.09505964343882307,-0.0445353716553306
-0.01081714410124549,-0.07434500599569012,-0.0013074557731381324,-0.021210584658267292,0.00014367498343514917,-0.010644518439921369,0.003211303108363776,-0.019634838883055915,-0.09880297006227466,-0.04548386453676363
-0.013495439517785791,-0.07386538323770564,-0.004278089132331791,-0.018898620904277325,-0.00040177988055800705,-0.010105816373165447,0.0023849471455592575,-0.01976276330653634,-0.09378674948093582,-0.046680247897186646
-0.013653965520320775,-0.07268500723550012,-0.0004531227709750875,-0.017131187311841125,-0.0025666088784408437,-0.011314213533903668,0.0004426419694498751,-0.019657663693079495,-0.09695311309052841,-0.04491439057129969
-0.013773355784200969,-0.0724399360901582,-0.004579045696373946,-0.01695055505074709,-0.0008001916512813873,-0.011691175968666895,0.0009808012686129963,-0.017603058983407027,-0.0985231712982271,-0.04349764825468111
-0.014741102297998807,-0.07409635947825645,-0.001996352350987439,-0.017584127570522766,-0.0017711767337937987,-0.009573889138224672,0.002217700334881334,-0.0190326514871628,-0.09841699033439438,-0.04388251881746063
-0.012915925392204123,-0.07256162567230602,-0.003384552151681618,-0.01790440111699207,0.0009513887028396173,-0.012992153399595356,-0.00025585637712936387,-0.018606974148885475,-0.09827862309387238,-0.04292888354753943
-0.012188562413323506,-0.07271102109764889,-0.004622117153533783,-0.021522628741903447,-0.0033166357468718526,-0.011429836751655719,0.004445407319833006,-0.01883091927537293,-0.09901022352239772,-0.039691185653644254
-0.013464649571336338,-0.07415555995498466,-0.006463429875171036,-0.017060706009898063,0.0003819320119928249,-0.010334735355278634,0.0011573296257716397,-0.015990645428459488,-0.096323786466757,-0.04662357666229091
-0.0120769006666192,-0.07060619724124909,-0.0016549029120336515,-0.01862198202776183,-0.001895066970085395,-0.010210553728285696,0.00024142848005215267,-0.02105747158833776,-0.09883853076536853,-0.04415775455769736
-0.009295344360909667,-0.07026883556478421,-0.008083815824616201,-0.020922190700647582,0.0014884102026460622,-0.009970285455892432,0.003383491533452164,-0.019142384730697803,-0.09974110820179106,-0.04632597719604666
-0.011805286139133748,-0.07223438166038282,-0.0031182314415389408,-0.01900331373993067,0.0016168774859621861,-0.014352445779048699,5.509769929679109e-05,-0.016408390894807806,-0.09925079123298644,-0.044377305202258716
-0.011597666114633517,-0.07524978038222796,-0.0012389448109068706,-0.018767823705245785,8.429556945949157e-05,-0.00986638878194239,0.003042633761933857,-0.02029772987431946,-0.10078451669981686,-0.04420234640947281
-0.012196500071769452,-0.07276267033312862,-0.007069151526077057,-0.01747516757401923,0.00016635336525175945,-0.012133002426165657,0.0032145287565016334,-0.019508061372811386,-0.09679124330444656,-0.04432348025206921
-0.009521906447953754,-0.07538522201357448,0.0003921029215910865,-0.019745637314749192,-0.0003561421218381244,-0.008446020435422981,-0.001475845996706718,-0.019874719715458573,-0.09962980411055926,-0.04483533993617774
-0.012906057358170884,-0.07432431601171019,-0.0034164270612486248,-0.018513501770301633,-0.0006274148723037776,-0.011929839788819667,0.0021168689247554116,-0.01776462366630541,-0.09776632952547058,-0.043747043530248206
-0.009271752975909202,-0.07374164987235442,-0.006160111718571254,-0.015223377587796454,-0.001185589420803712,-0.011514545673089278,-0.0037922098159389787,-0.012860141093683745,-0.1020411670328045,-0.043088295705489
-0.010990537843088078,-0.07363003828260822,-0.0034895517665918994,-0.017785210774871153,-0.0025817366600255367,-0.009578304196494558,-0.0018562995522484749,-0.016304386856230695,-0.09931915616026968,-0.043343741705715866
-0.013472132277179166,-0.07173648113607413,-0.0015963441619543236,-0.019924964313134196,-0.0014628034552078434,-0.00961458145347789,0.0014790123671520328,-0.017670974859107427,-0.10012604572440174,-0.044753795433815156
-0.011570719016751368,-0.07278742499070978,-0.004816967336538673,-0.0205256435228579,0.0001078769692090531,-0.009788368930196122,0.003498829036879299,-0.02133260638346175,-0.09908492216629952,-0.042579281868323965
-0.010814591406123715,-0.07215884238293052,-0.004750868875537902,-0.020339757358767804,0.001631840657753725,-0.009924712705143944,-3.541805756412941e-05,-0.018225663212475072,-0.09864125639505784,-0.04562005226751616
-0.013633579583281872,-0.0694840034015647,-0.0032661218770291284,-0.018834696712802645,-0.0019520603111293777,-0.0080016976882537,-0.0026350780270290217,-0.017407425792147664,-0.09712500721033503,-0.04653974282150098
-0.011644222381867544,-0.07279445024325291,-0.003513083254841796,-0.017505764040193578,-0.002343805159008767,-0.011601128560314377,0.0025012602567919817,-0.021668833857044274,-0.09655875110630482,-0.04375074271408386
-0.012801413979554836,-0.07153552432599197,-0.0021400519281516545,-0.01716891789785476,0.0,-0.013408548606809548,0.001779710034938653,-0.018333834862034142,-0.09608668543511287,-0.0491843826558617
-0.008813671695378058,-0.07248118822000589,-0.0037615732178004776,-0.019925223130488022,-0.001535990947815445,-0.010241830335806907,-0.0008542157764994673,-0.01999221644802396,-0.09966274568002433,-0.04161110524198435
-0.014529380141593861,-0.07502811572187702,-0.00283001947721838,-0.018015963266435342,-0.0037535817483960953,-0.007808177472439807,0.0014709948686763563,-0.015988495209654195,-0.09673961683220059,-0.045657550302936944
-0.010915035991619292,-0.07366522263397715,-0.007516623127167072,-0.022206432954859207,0.0005812352818589939,-0.00909722779812269,-0.0005354599840368727,-0.016686351970125565,-0.09570648825037928,-0.0431324469760975
-0.01300724539298598,-0.07332137415627138,-0.0020464817314222667,-0.01720181945228152,-0.0014668922330980706,-0.009366655581723794,-0.0002452121450399747,-0.01983068677118478,-0.0994915976030786,-0.042902229085400825
-0.012233031077487086,-0.07671397019644173,-0.0016008453601646859,-0.020149829099099285,0.0011461868860344615,-0.010777605228825135,0.003084249552421488,-0.01838656117304731,-0.09953199430532708,-0.043716927530287344
-0.011738417932053873,-0.07530312109392942,-0.005137300459990575,-0.02089550545426672,0.002191386429581734,-0.01041913552394278,0.0003369114074765478,-0.01654684123055144,-0.09674023772598392,-0.04463487995670251
-0.01412498680907385,-0.07432756669653418,-0.0016720424808582327,-0.018789282040542536,0.0005237863656565221,-0.011432867742203263,0.0004284062251736498,-0.01569230219083803,-0.10084715090200252,-0.042954616488829506
-0.013263091620484472,-0.07238810343529241,-0.0028029263588704597,-0.01896906696396629,-0.0009622490771033263,-0.008693694164367096,0.0011364424106417026,-0.018531074305402774,-0.09596049857325677,-0.048455490400850516
-0.010031842910709863,-0.07305133011869909,-0.004173838307962308,-0.016587759236664043,-0.0012296259660721106,-0.01048540875018613,-0.000756481372179818,-0.016935760653719913,-0.10140349737233498,-0.044234124313759324
-0.011725320677410153,-0.0725603514550889,-0.005004258840563662,-0.01737669190584965,-0.00042331421120562167,-0.007873879685135438,0.001177649757447663,-0.01702929617638588,-0.0988700432450455,-0.04920286225806634
-0.01195704949789474,-0.07190821752511613,-0.002620807821729989,-0.018200337869221133,-0.002102559705969561,-0.010441965774584294,0.0025720815077211467,-0.018457225769139045,-0.10108461619270115,-0.04468472339664126
-0.013958307714469011,-0.0717631729146578,-0.004458986139260489,-0.01706425344522409,0.0024336502385989326,-0.013486170198997319,0.0018370937986364466,-0.017110592784778684,-0.09660254612152931,-0.04870379163073662
-0.015178367298896413,-0.07126355950021014,-0.0025352643614475197,-0.015679486712299923,-0.0024075076076222383,-0.00957950114268895,-0.0009726982371709991,-0.01914489497284709,-0.09707650825321222,-0.045039412019516
-0.01454187303315637,-0.06988515973098061,-0.0021265365682144543,-0.02136412782518294,-0.0006616190772911262,-0.01142405715492835,0.003503710362421031,-0.018384778927333104,-0.09644212290581239,-0.04755076486835536
-0.014715031065234757,-0.07133911518200362,-0.0032592107511894607,-0.016811947706151163,-0.0033695317062512565,-0.010823233124631862,0.0012240639896407557,-0.01707824333449482,-0.09680638539676875,-0.04589883200764403
-0.01418750988882737,-0.07203682899340487,-0.0035160786649532697,-0.018291328040314875,-0.00202993345081411,-0.008823673028017003,0.00440874133397734,-0.02287464727917013,-0.09609865083567454,-0.04542768671390729
-0.013911418824485152,-0.07123027798005889,-0.003239381397020372,-0.018169634735184095,-0.00118886105565678,-0.010665168506970347,0.004910998053792581,-0.018781965579458892,-0.09855371554624365,-0.04804829672795443
-0.012801354946999133,-0.07296462231062922,-0.0032672953384754347,-0.01931913799040101,-0.00033037634275595584,-0.009164283085752626,0.004177447278063766,-0.019382967511127933,-0.09758207723088107,-0.048243181964480346
-0.011726579609800189,-0.07502429182564846,-0.0023418087251405196,-0.019030696277923795,-0.0009463579566371501,-0.012382141302908191,0.001560020362667891,-0.016666475580927997,-0.1010598971476246,-0.041259749830235656
-0.013642947094883544,-0.07359204339945141,-0.005318839210279898,-0.01729735643512543,-0.0018910286069938162,-0.007535767525547928,0.0023871656976596767,-0.01978189153363329,-0.09738869696083631,-0.044816688212131486
-0.011302980643271014,-0.0718724376156385,-0.002959363656657092,-0.019927578824420457,0.00225870455728103,-0.010991028102926478,0.00023260158334820202,-0.01878102615376595,-0.10043722387344327,-0.045097866802668765
-0.011813398757391699,-0.07377690299351339,-0.001463494467575821,-0.021692196709239008,0.002523589799813558,-0.01033586599326725,0.0026440020472674663,-0.02207917030946633,-0.09975949508813735,-0.043125372167129916
-0.011347360175915743,-0.07402729232393274,-0.004338692204592965,-0.015403772563581586,-0.001280956626856597,-0.012978884001057936,0.0005479706140671392,-0.016556457462338886,-0.09717996256132683,-0.046312999950586166
-0.014197455534714973,-0.07128347282533676,-0.003775464106633628,-0.019045305361956835,-0.0008297219440038544,-0.009960874711603458,0.0010750590734136534,-0.019497808695969784,-0.10022300705623963,-0.041140458156009786
-0.010821189509560953,-0.07322502179603355,-0.0048969788908425,-0.02061669874437076,0.0006082012305739584,-0.008293449668214327,0.0011009672313704866,-0.01862125530784275,-0.10070636361616525,-0.04340683325699033
-0.01114323008642516,-0.07484284494173662,-0.006888371665373251,-0.01982169603414241,0.001732011097513475,-0.009650730010039518,-0.00208332690979995,-0.014574663314957477,-0.09786291378593483,-0.04374298263287468
-0.013395670035046891,-0.07275544656356195,-0.0019329735209989763,-0.017577291167711586,-0.0034189670613245134,-0.010431836288582874,-0.000990569931928309,-0.016748618741970242,-0.09530037646066128,-0.046327126635441356
-0.011508906641685369,-0.06931302170707561,-0.0033428796008244705,-0.020518316583038026,0.0005566971109064456,-0.01295798144845964,-0.00033014063086116884,-0.018260535401932575,-0.09795454834978316,-0.04524937230434163
-0.011585835408687649,-0.07147620582610323,-0.004724946848541976,-0.017209555188035457,-0.0038825978241482932,-0.011285578872386532,0.0009407884496667185,-0.019298388654155396,-0.09444426196243182,-0.04591255280100097
